p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,Class
0.168967059,-0.177011503,0.011966013,0.015515556,0.598198562,-0.454748497,0.023363922,0.270454379,0.59306902,0.253358824,0.301765882,0.285962353,-0.034290327,-0.025043137,0.546613987,-0.335969542,0.276437386,0.354846144,0.149901961,-0.063739085,0.005047843,0.267648889,0.212236993,0.001592549,0.316252026,-0.177470196,0.291764444,0.039901307,0.04112183,0.040092418,-0.025884052,-0.051495294,0.099718824,0.123271242,0.464933464,-0.223634902,0.088030588,0.105796078,0.089623137,0.078036732,-0.026819216,-0.050837908,0.093830065,0.124295686,0.471288497,-0.222793987,0.092984183,0.10700902,0.090836078,0.080001307,0.00280549,0.26587281,0.217190588,0.005983007,0.315316863,-0.175227843,0.291486667,0.034853464,0.043364183,0.041399608,0.301108497,0.285962353,-0.027094379,-0.025978301,0.544465882,-0.334756601,0.278401961,0.350916993,0.142522484,-0.06159098,0.175505621,-0.168128758,0.011966013,0.015421307,0.598198562,-0.455405882,0.02345817,0.27447281,0.593530327,0.239056209,makedonija
0.343677516,0.133138431,0.009440915,0.054481961,0.574122876,-0.359864444,0.035388889,0.376047582,0.496322484,-0.142288758,0.239903791,0.298411765,0.087279216,-0.002137908,0.498144967,-0.226043529,0.293780915,0.351628889,-0.159815294,0.003388758,0.008656601,0.167604967,0.257806405,0.013489673,0.241987712,-0.020741961,0.280879739,-0.047913072,0.033502484,0.030136471,0.00153451,-0.050959869,0.009287712,0.200518954,0.457181307,-0.172623922,0.152779216,0.098781307,0.074611765,0.019411111,0.001162484,-0.044885229,0.000687712,0.21041098,0.461586928,-0.201303268,0.15942719,0.099540523,0.080309412,0.027911634,0.014336471,0.149293856,0.246783137,0.039812288,0.245909281,-0.014136863,0.280507712,-0.035091242,0.045004575,0.039507974,0.221208105,0.280403529,0.103623137,0.009377908,0.524781569,-0.218875294,0.298186536,0.356602614,-0.151942092,0.011244444,0.333622092,0.136504444,0.005067974,0.055547843,0.576175294,-0.351580131,0.035317386,0.418181046,0.548648497,-0.155460392,makedonija
0.186459739,-0.103802092,0.037300392,0.166434771,0.703293987,-0.271914248,0.040958431,0.327702484,0.477389673,-0.096683399,0.245011242,0.233409673,0.022575817,0.05624,0.573623007,-0.01848183,0.245181046,0.284127974,-0.126838301,0.034556471,-0.027008627,0.234482876,0.213665882,-0.033549804,0.276834248,0.080327843,0.24002732,-0.025555817,0.057840131,0.09417268,-0.018856471,-0.084052418,0.071988105,0.449884314,0.51259634,-0.258353072,0.231518954,0.08581098,0.16404915,0.093226667,-0.03940732,-0.030255817,0.14048,0.351108497,0.475949281,-0.245926013,0.129355817,0.051401046,0.12274902,0.060029673,0.038923268,0.280829935,0.270904967,-0.146261176,0.326485229,0.046551895,0.282980654,-0.053028889,0.034830719,0.044124314,0.349281699,0.309720261,-0.148846928,0.081446536,0.666347843,-0.150707059,0.332934771,0.372761961,-0.010411634,-0.019322745,0.16225085,-0.206822353,0.013183922,0.181378954,0.718455556,-0.321238693,0.037103399,0.409732941,0.568955948,-0.101800392,makedonija
0.164196078,-0.13719451,0.014165752,0.031877255,0.520471895,-0.434887059,0.024566928,0.251642222,0.511716078,0.169186144,0.276151373,0.260048758,-0.058373203,-0.007287582,0.511861699,-0.344463268,0.236320131,0.312362222,0.114177516,-0.054444052,-0.003378562,0.235667974,0.16850366,-0.051125882,0.353751895,-0.198184706,0.210721438,0.050247059,0.043746405,0.032457908,-0.022163529,-0.05074366,0.03861451,0.364031111,0.447271503,0.000642222,0.085869935,0.140543007,0.080934118,0.072820523,-0.025239216,-0.05457098,0.079899739,0.343559346,0.425331765,0.011724444,0.067650719,0.125878301,0.071513333,0.067026013,0.009041176,0.231942484,0.173640784,-0.062623007,0.376068627,-0.182640523,0.219678301,0.075124444,0.030592549,0.03321451,0.252641569,0.252837647,-0.078748105,0.012639477,0.537427712,-0.359701046,0.227065359,0.334079608,0.160178824,-0.068183791,0.114381176,-0.168034771,0.000866275,0.052000654,0.536765359,-0.404099869,0.024933725,0.229322876,0.557597778,0.285506536,makedonija
0.084198301,-0.153367451,0.00411268,0.081685752,0.508858693,-0.432498824,0.012055294,0.187377647,0.455765882,0.26269817,0.202885621,0.212609281,-0.105047059,0.014860784,0.434656863,-0.330351503,0.192142745,0.26681085,0.130085229,-0.059899216,0.023927059,0.208868627,0.170455425,-0.051768105,0.287463529,-0.097188758,0.207095163,0.052331242,0.029996732,0.024212418,-0.021493595,-0.039246536,0.088874118,0.070937647,0.292781569,-0.126344575,0.076818824,0.083642745,0.067286275,0.051966797,-0.019623268,-0.038507451,0.080750588,0.076541046,0.301284706,-0.12718549,0.072239869,0.08560732,0.070741569,0.053465098,0.020374902,0.208957908,0.166253464,-0.049992026,0.285129542,-0.099716471,0.207278693,0.047851503,0.03177281,0.025053333,0.205686144,0.215409804,-0.097005229,0.013181569,0.432221046,-0.330912026,0.196624837,0.26438,0.11897268,-0.05653817,0.088968366,-0.167754379,0.006640392,0.080648758,0.508938039,-0.43399451,0.012990458,0.194851373,0.455582353,0.241016078,makedonija
0.391275686,0.163076209,0.001396471,-0.000461307,0.480814771,-0.435671895,0.010462745,0.362975686,0.52622549,-0.147843399,0.188394771,0.283720784,0.125042614,-0.038780261,0.45165634,-0.344275033,0.261292026,0.321667712,-0.140275425,0.008314641,-0.000376993,0.116348366,0.244846275,0.07531817,0.320449804,-0.161947582,0.248681176,-0.043456078,0.057381699,0.05709634,-0.029813203,-0.058688889,-0.020647712,0.076910719,0.392967451,-0.219143137,0.126627582,0.11148902,0.100274641,0.074762614,-0.025606275,-0.046078039,-0.019434771,0.086071242,0.399322484,-0.214941176,0.119337386,0.099245229,0.076821438,0.056724314,0.001024444,0.095132549,0.238124183,0.097285621,0.268773333,-0.121951765,0.242236863,-0.059529804,0.03617085,0.034667582,0.169237778,0.283720784,0.148223007,-0.042709412,0.414272549,-0.30941634,0.257367843,0.319045752,-0.137564183,0.010184967,0.41949634,0.181203791,-0.006823922,0.008322222,0.495206667,-0.428386667,0.011586405,0.360075948,0.536236863,-0.148215425,makedonija
0.341149281,0.250958039,-0.255254248,0.13861085,0.490508235,-0.356010065,0.189739085,0.441341961,0.117203922,-0.105317516,0.143842222,0.256941046,0.248058301,-0.073090719,0.446952941,-0.264977908,0.363488758,0.272451634,-0.111322745,0.027404575,-0.000657386,0.079634248,0.229459477,0.17674366,0.281612157,-0.083464183,0.286848497,-0.011782484,0.046263922,0.063664706,-0.022892418,-0.045797647,-0.032990719,0.23862,0.307684706,-0.050560131,0.104583137,0.099542876,0.077106536,0.058988889,-0.023455556,-0.047856471,-0.016262222,0.238525752,0.29347634,-0.052708235,0.091404183,0.094495033,0.068697647,0.061794379,0.003083268,0.102063007,0.231329804,0.163470458,0.296470327,-0.088978301,0.302547582,-0.032618693,0.037949281,0.059829804,0.166933333,0.247123137,0.23862,-0.043743791,0.452000784,-0.288244967,0.354985621,0.297033464,-0.124223922,0.028523268,0.305075294,0.243660261,-0.265255686,0.136740523,0.472841961,-0.334136863,0.175064444,0.43489268,0.130757516,-0.10737634,makedonija
0.447035686,0.299832157,-0.146935948,0.165440523,0.627426275,-0.422461438,0.175948758,0.537140523,0.145144706,-0.135632288,0.179366144,0.308804183,0.252643007,0.006077255,0.578922353,-0.226150327,0.388677647,0.32731634,-0.101237516,0.003361046,-0.007297778,0.110296209,0.286008366,0.125623268,0.268627451,-0.04826732,0.323063007,0.015108235,0.093606275,0.087202484,-0.045010719,-0.048549412,-0.022056732,0.142721438,0.392156601,-0.215127059,0.150301961,0.107279477,0.115094902,0.088415425,-0.045280915,-0.053852288,-0.037304706,0.145422484,0.421679477,-0.203759477,0.176099346,0.105987451,0.110243137,0.087926405,-0.01373451,0.057980131,0.235475948,0.150286797,0.27581085,-0.039643922,0.315493333,0.025170327,0.086621569,0.085492941,0.131601307,0.315166797,0.278740915,-0.069997516,0.529857908,-0.197595556,0.433754902,0.277981699,-0.068926928,0.009130196,0.482273987,0.326658954,-0.26217817,0.112823922,0.60041098,-0.447797516,0.223573856,0.518941438,0.100485882,-0.129277255,makedonija
0.524834771,0.277416732,-0.005338693,0.055027582,0.569883137,-0.378593333,0.077025359,0.552266013,0.427650196,-0.165357647,0.243800654,0.378976078,0.222613072,-0.023659477,0.477501307,-0.188318039,0.308821961,0.364340392,-0.169973464,0.016676863,0.026684183,0.165027451,0.32672732,0.136899477,0.192619739,0.039631634,0.294606536,-0.055103529,0.017136601,0.048271634,-0.02278902,-0.036759346,0.013808889,0.123356078,0.483092026,-0.157894248,0.124613725,0.104518954,0.094053595,0.063511895,-0.023791242,-0.043491373,0.03717281,0.146987843,0.465056078,-0.127423399,0.116107974,0.097970196,0.089288497,0.060894902,0.015184706,0.174656863,0.347846013,0.13531451,0.202429542,0.064486536,0.360009412,-0.063991503,0.023498954,0.05407085,0.251463137,0.388686928,0.24037098,-0.045629281,0.555536732,-0.210751242,0.425082614,0.43919098,-0.17146183,0.021716863,0.502204967,0.303952941,-0.086098693,0.058215033,0.673104706,-0.446515817,0.174697386,0.674192941,0.326044837,-0.167615163,makedonija
0.349377778,0.139121438,0.008133725,0.056630065,0.577863529,-0.35491085,0.037712941,0.372678954,0.487444706,-0.115001176,0.231767712,0.299257647,0.09241634,-0.000547974,0.498328497,-0.219415686,0.291449281,0.350599477,-0.15879085,0.024323922,-0.005737647,0.163770065,0.25995451,0.015077255,0.244046536,-0.014955033,0.278453856,-0.041555425,0.034809673,0.037709412,-0.000432418,-0.050310065,0.007045359,0.199583791,0.460453072,-0.171974118,0.154560261,0.097751895,0.076759869,0.02202549,0.000976601,-0.044513203,0.003582484,0.206392549,0.457568497,-0.196161176,0.155503007,0.096735033,0.080966797,0.031277647,0.014242222,0.153121176,0.245758693,0.03812549,0.24469634,-0.01160915,0.279857908,-0.037983399,0.044915294,0.039507974,0.224095294,0.28310719,0.099421176,0.010962876,0.525806013,-0.21830719,0.298647843,0.357815556,-0.152219869,0.011053333,0.329124837,0.136030588,0.005529281,0.06452719,0.574032157,-0.345408627,0.031293987,0.417620523,0.551821046,-0.151628105,makedonija
0,0,0,0.646023137,0,0,-0.572463529,0,0,0,0,0,0,0.646023137,0,0,-0.572463529,0,0,0,0,0,0,0.646023137,0,0,-0.572463529,0,0,0,0,0,0,0.646023137,0,0,-0.572463529,0,0,0,0,0,0,0.646023137,0,0,-0.572463529,0,0,0,0,0,0,0.646023137,0,0,-0.572463529,0,0,0,0,0,0,0.646023137,0,0,-0.572463529,0,0,0,0,0,0,0.646023137,0,0,-0.572463529,0,0,0,romania
0.024141699,0.030097516,0.20528915,0.635201176,0.005213856,0.018509804,-0.315729281,0.018259739,-0.006151373,-0.020882353,0.028239739,0.038813725,0.168541438,0.589612941,0.009425752,0.030575033,-0.255338431,0.025539739,0.001029412,-0.010722745,0.034507843,0.045032157,0.152999085,0.558870327,0.004941046,0.036840784,-0.226060915,0.019073203,-0.001870327,-0.00763451,0.033858039,0.045210719,0.150384706,0.555504314,0.022031373,0.036277647,-0.239234902,0.026923922,-0.026538301,-0.012582876,0.028902092,0.042407843,0.151890327,0.559530065,0.019883268,0.03440732,-0.25091817,0.025343922,-0.019548366,-0.015105621,0.025915686,0.043253725,0.152083791,0.557203399,0.024834248,0.038236993,-0.251940261,0.006264183,-0.011390065,-0.008574641,0.029747974,0.045684575,0.142841569,0.55431098,0.026424183,0.0315,-0.260277124,0.021136993,-0.007091503,-0.008852418,0.033580261,0.029988366,0.14152183,0.594094771,0.016889281,0.021417124,-0.276541699,0.026839608,-0.010924052,-0.01994719,romania
0.011606275,-0.006585882,0.314088105,0.51606902,0.015195163,0.029329412,-0.418098431,0.013817908,0.051197778,0.037995163,0.024901699,-0.002530065,0.321559216,0.552790327,0.054001699,0.007086536,-0.419757516,0.01122366,0.007051242,0.007810458,0.030143007,0.029113595,0.187309281,0.541568627,0.025784575,0.040712157,-0.414834248,0.041882222,0.013276732,0.030842092,-0.000471242,0.028084183,0.338755686,0.450991242,0.075083007,0.01179268,-0.400140915,0.03220902,0.00265817,0.028525621,-0.009083529,0.009830196,0.35382719,0.515329412,0.036370719,0.074580261,-0.39667634,0.022461699,-0.002777778,-0.01365634,0.02274366,0.003343529,0.368387451,0.504251895,0.011739869,0.033347843,-0.365687843,0.029336993,0.012091503,0.008819739,0.029297124,-0.029890065,0.388278301,0.559375556,0.031518954,0.023695686,-0.410931111,0.029614771,0.027684706,0.014583922,0.017224575,-0.018953725,0.318761307,0.615645359,0.013515948,0.012720261,-0.428336471,-0.001701176,0.049699477,0.05806549,romania
0.032464183,0.038136993,0.252235425,0.688359346,0.025794248,0.006784183,-0.30299817,-0.000345882,-0.026552026,-0.020296471,0.034339477,0.045791634,0.26502719,0.696877647,0.023651111,0.008371765,-0.312657647,-0.022786928,-0.042263399,-0.02776,0.044052941,0.058017647,0.266341961,0.690481176,0.023274118,0.003294641,-0.351772941,-0.00362,-0.026194902,-0.025782876,0.056556732,0.064556209,0.262996078,0.674840131,0.008939608,0.013040523,-0.371225752,-0.001471895,-0.025922092,-0.023912549,0.059917778,0.063804575,0.247508497,0.659499477,0.01859098,0.015751765,-0.378263529,0.002730065,-0.024986928,-0.022793856,0.058238562,0.052893072,0.215302876,0.723435817,0.018680261,0.01809098,-0.385494771,0.004783922,-0.024905229,-0.021952941,0.051980392,0.021158431,0.270276863,0.74435634,0.016254379,0.021268497,-0.390595686,0.006837778,-0.023042484,-0.023448627,0.024784706,0.009490588,0.268508366,0.741191373,0.01765085,0.020529412,-0.387998824,0.00656,-0.02351634,-0.019817386,romania
0,0.007828235,0.135542353,0.580578824,0.004472157,0.037296863,-0.258860784,0.036731373,0,0,0,0.007828235,0.135542353,0.581608235,0.004472157,0.037296863,-0.258860784,0.036731373,0,0,0,0.007828235,0.135542353,0.580578824,0.004472157,0.037296863,-0.258860784,0.036731373,0,0,0,0.007828235,0.135914379,0.581608235,0.004472157,0.037296863,-0.258860784,0.036731373,0,0,0,0.007828235,0.135914379,0.581608235,0.004472157,0.037296863,-0.258860784,0.036731373,0,0,0,0.007828235,0.135914379,0.581608235,0.004472157,0.037296863,-0.258860784,0.036731373,0,0,0,0.007828235,0.136286405,0.581608235,0.004472157,0.037296863,-0.258860784,0.036731373,0,0,0,0.007828235,0.136658431,0.581608235,0.004472157,0.037296863,-0.258860784,0.036731373,0,0,romania
0.005906013,0.001964575,0.163482876,0.690085229,0.065597516,0.032081176,-0.239493725,0.050249673,0.016816078,0.020360654,0.017050719,0.020699477,0.11130902,0.534648366,0.19159634,0.124599477,-0.235755686,0.008422484,0.010863399,0.029009412,0.01171281,0.041078824,0.178593725,0.640161569,0.131897255,0.245604444,-0.145557124,0.033584444,-0.036809673,0.005119346,-0.001222876,0.025811503,0.217661046,0.728393987,-0.082301699,0.215655556,-0.038275556,0.041955425,-0.009629412,-0.015417255,0.012263399,-0.002718562,0.193466667,0.735602092,0.097478562,-0.087599346,-0.15382366,0.054327974,0.000109412,-0.008187451,0.014793464,0.015996471,0.053638693,0.531188366,0.254612418,0.076203791,-0.306504052,0.070970719,0.016115817,0.001862745,-0.002440784,0.015530196,0.149733856,0.501834902,0.264112549,0.172392941,-0.181061307,0.047210458,0.023036601,0.010600784,0.00066,-0.012003137,0.135716863,0.556275817,0.012409804,0.110321046,-0.130938562,0.028424575,0.026018039,0.018760784,romania
-0.013565882,-0.00787817,0.12703634,0.714432026,0.032167582,0.009721307,-0.278841176,0.003993333,0.061376471,0.104222745,-0.005613333,-0.020583268,0.111751242,0.707964967,0.038341699,0.041142222,-0.204736209,-0.016195556,0.018537647,0.055217778,0.003366013,-0.005804444,0.09114549,0.685044837,0.041052941,0.064235948,-0.149197386,-0.042326275,-0.009866405,0.010151765,0.008235294,0.007104052,0.081536209,0.659034118,0.023101307,0.073872941,-0.131243137,-0.007271634,-0.052137124,-0.002976209,0.004775033,0.012511373,0.089044967,0.653703791,-0.002331634,0.068261961,-0.138627582,0.056453856,-0.0286,-0.023401961,-0.003460261,0.01195085,0.097111634,0.662790196,-0.016478431,0.046753203,-0.179655163,0.082406275,0.024856471,-0.033999477,-0.005891111,0.005124575,0.100477647,0.671772157,-0.00413281,0.026179608,-0.224326536,0.074535163,0.048938824,0.013545752,0.001029412,-0.001141176,0.097478693,0.67233268,0.00625085,0.017105752,-0.248258562,0.040594379,0.062571503,0.052498824,romania
0,0.007828235,0.179002745,0.699,0.007828235,0.039827451,-0.31424902,0.042327451,0,0,0,0.007828235,0.179002745,0.699,0.007828235,0.039827451,-0.314621046,0.042327451,0,0,0,0.007828235,0.179002745,0.699,0.007828235,0.039827451,-0.314621046,0.042327451,0,0,0,0.007828235,0.179002745,0.699,0.007828235,0.039827451,-0.314621046,0.042327451,0,0,0,0.007828235,0.179002745,0.699,0.007828235,0.039827451,-0.314621046,0.042327451,0,0,0,0.007828235,0.179002745,0.699,0.007828235,0.039827451,-0.314621046,0.042327451,0,0,0,0.007828235,0.179002745,0.699,0.007828235,0.039827451,-0.314621046,0.042327451,0,0,0,0.007828235,0.178819216,0.699,0.007828235,0.039827451,-0.314898824,0.042327451,0,0,romania
0.001959608,0.008564967,0.204461569,0.769976993,0.001113725,0.064932157,-0.290472157,0.010246536,0.010020131,0.004456993,-0.001036732,0.011578824,0.196742222,0.697004444,-0.003738039,0.043282745,-0.27242366,0.012754118,0.001760915,0.001396471,-0.001969542,0.011673072,0.211004837,0.748104314,0.028076209,0.036568235,-0.279438693,0.00877098,0.002872026,0.005935163,0.001217908,0.004072941,0.215692941,0.750277255,0.011467059,0.055595686,-0.292562222,0.010613595,0.003162353,0.001944444,-0.003184837,0.000808758,0.173964183,0.661121961,0.033116471,0.078363791,-0.281469804,0.016940915,0.003995686,0.001212941,-0.003085621,0.009048758,0.198314902,0.718921699,0.029105621,0.045336601,-0.314045882,0.014812941,0.00872549,0.008541961,-0.001495686,0.00866915,0.209613333,0.741853464,-0.010080523,0.030401699,-0.305051111,0.006724706,0.010764183,0.01576915,-0.002153072,0.007825882,0.201489804,0.707238693,0.032744444,0.041494118,-0.299221307,0.003371242,0.009273464,0.007782745,romania
-0.003638824,0.007828235,0.186920261,0.69843451,0.007828235,0.037855294,-0.333614641,0.041494118,0,0,-0.003638824,0.007828235,0.18701451,0.69843451,0.007828235,0.037855294,-0.333614641,0.041494118,0,0,-0.003638824,0.007828235,0.18701451,0.698623007,0.007828235,0.037855294,-0.333892418,0.039623791,0,0,-0.003733072,0.007828235,0.18701451,0.698623007,0.007828235,0.037855294,-0.333336863,0.040558954,0,0,-0.003638824,0.007828235,0.18701451,0.69843451,0.007828235,0.037855294,-0.333336863,0.040558954,0,0,-0.003638824,0.007828235,0.18701451,0.698528758,0.007828235,0.037855294,-0.333614641,0.041494118,0,0,-0.003638824,0.007828235,0.18701451,0.698528758,0.007828235,0.037855294,-0.333614641,0.040558954,0,0,-0.003638824,0.007828235,0.186920261,0.69843451,0.007828235,0.037855294,-0.333892418,0.040558954,0,0,romania
0,0,0.031616732,0.04919634,0.002993987,0.002058824,0,0,0,0,0,0.002899739,0.265625621,0.141815033,-0.094490196,0.00241098,0,0,0,0,0.000922614,0.02452902,0.300332549,0.114521961,-0.225785359,0.013123529,0,0,0,0,0.003998301,0.109722092,0.595006144,0.165891634,-0.105613987,0.04805085,0,0,0,0,0.004749935,0.11505268,0.637308627,0.194271373,-0.092677778,0.048986013,0,0,0,0,0.000739085,0.034734118,0.016230458,0.135759477,0.248923399,0.017982876,0,0,0,0,0.000935163,0.000372026,-0.016656732,0.068374771,0.23602366,0.016292026,0,0,0,0,0,0,-0.001029412,0.001029412,0.002058824,0.001029412,0,0,0,0,serbia
0,0.00280549,0.062183007,0.033761569,-0.003829935,9.42E-05,0,0,0,0,0.000935163,0.011035817,0.220129804,0.086687059,-0.09572366,-0.001024444,0,0,0,0,0.002425882,0.079048758,0.301676209,0.160845229,-0.239862876,0.015999346,0,0,0,0,0.007560392,0.209453072,0.69249281,0.092255163,-0.128406405,0.047429935,0,0,0,0,0.007654641,0.20104183,0.798808105,0.166240915,-0.12722902,0.047335686,0,0,0,0,0.002708627,0.04883634,0.17072183,0.170332941,0.261937647,0.048256601,0,0,0,0,0,0.000372026,-0.120956732,0.154461699,0.374937908,0.089057516,0.001029412,0,0,0,0,0,-9.42E-05,0.04096549,0.059673464,0.000935163,0,0,0,0,serbia
0,0.000935163,0.001029412,0.000652418,0.00392915,0,0,0,0,0,0,0.001964575,0.158483399,0.079419216,-0.008428758,0.002058824,0,0,0,0,0.000183529,0.00411268,0.300984967,0.149418039,-0.198199739,0.000636078,0,0,0,0,0.001106144,0.042943137,0.289519608,0.125816078,-0.183524967,0.021700784,1.25E-05,0,0,0,0.003720523,0.112639346,0.610499869,0.186186928,-0.082357386,0.049831895,0,0,0,0,0.004749935,0.114224314,0.650557647,0.218972288,-0.068850458,0.049831895,0,0,0,0,0.003164967,0.047827582,0.218797516,0.201705752,0.164268758,0.025624967,0,0,0,-0.000277778,0.000183529,0.000555556,-0.212818954,0.104713725,0.39083098,0.036208627,0.000845882,0,0,0,serbia
-0.002066405,0,0.045168889,0.026099085,0.004492288,0.001776078,0,0,0,0.002254902,-0.001036993,0.006082222,0.15828366,0.05156902,-0.068315686,0.004403007,0,0,0,0.002254902,0.000461307,0.072589804,0.250192157,0.109732549,-0.172546536,0.012159477,0,0,0,0.001781046,0.005697647,0.190906405,0.589473072,0.081056209,-0.084134118,0.034898431,0,0,0,0.001111111,0.00663281,0.182311634,0.668742745,0.146174379,-0.067205752,0.034898431,0,0,0,0.001111111,0.002148105,0.051553072,0.133128366,0.109464183,0.241929281,0.033826536,0,0,0,0.000183529,0.003921569,-0.000657386,-0.094094641,0.103076732,0.320678562,0.071547059,0.000935163,0,0,-0.002520131,0.003921569,0,-9.42E-05,0.033754379,0.049746144,0.001029412,0,0,0,-0.003921569,serbia
0,0.003562092,0.049564575,0.016246144,0.000942745,0.001964575,0,0,0,0,0,0.011710719,0.151364837,0.039909673,-0.075315817,0.004680784,0,0,0,0,0.005779346,0.130871765,0.283888758,0.092308758,-0.173982092,0.017638301,0,0,0,0,0.009700915,0.287990588,0.590637386,0.084623268,-0.067761307,0.045099477,0,0,0,0,0.007560392,0.277602222,0.668493072,0.165812288,-0.064216732,0.042403399,0,0,0,0,0.002520131,0.067734771,0.087553595,0.134211503,0.289014641,0.046287712,0,0,0,0,0,-0.000285359,-0.119499346,0.115119216,0.346231503,0.071906536,0,0,0,0,0,0,-0.001964575,0.044028366,0.054595294,0,0,0,0,0,serbia
0,0,0.046830588,0.023370327,0.003834902,0.001964575,0,0,0,0,0.000935163,0.006082222,0.15706719,0.049951373,-0.06584719,0.004958562,0,0,0,0,0.002507582,0.078964706,0.259876209,0.111631765,-0.171813856,0.015044052,0,0,0,0,0.007364314,0.201780915,0.618743137,0.083757255,-0.076450327,0.044747582,0,0,0,0,0.006347451,0.195612026,0.701175163,0.149701176,-0.057654248,0.045682745,0,0,0,0,0.001584967,0.063151765,0.141803137,0.111421176,0.254382876,0.032759477,0,0,0,0,0,0.00130719,-0.09912732,0.113154641,0.337649281,0.073876078,0,0,0,0,0,0,-9.42E-05,0.033280523,0.049644314,0.000935163,0,0,0,0,serbia
0.002418301,0.019864314,0.042759346,0.025797386,-0.022415686,0.030057778,-0.000922614,0.029703268,0.000739085,0.001212941,0.027753856,0.023108366,0.189608105,0.070642876,-0.082690719,0.000695294,0.028592157,0.026263137,-0.003901438,-0.001483137,0.021540915,0.017597124,0.219895556,0.112803529,-0.143380523,0.021580915,0.021285621,0.004533725,-0.004755817,-0.008650196,0.005702614,0.074171242,0.46572366,0.10560366,-0.072709935,0.051276863,0.005412026,-0.00552902,0.010584183,0.005154379,0.00365634,0.068331765,0.538916078,0.124166928,-0.076743268,0.039757516,-4.97E-06,0.020614771,0.078587843,-0.000935163,0.08673085,0.016308627,0.132754641,0.104706928,0.230807712,0.109530327,-0.029509804,0.002502614,0.155860784,0.004586275,0.149113856,-0.004459608,0.010844967,0.081338562,0.329056863,0.193096732,0.171336078,0.004204314,0.195622092,0.074787582,0.026238039,0.10607085,0.078622484,0.089444444,0.008920392,-0.023447712,0.176470588,-0.043043007,0.11886,0.08496732,serbia
0.011486928,0.039255948,0.126291373,0.076603529,-0.060915033,0.01875817,-0.01879085,0.015916209,0.014224444,-0.00482902,0.010179739,0.072542614,0.16547634,-0.024649935,-0.105548889,-0.006014248,0.018979346,0.022970065,-0.007843137,0.005878562,0.040433595,0.097558039,0.164210719,-0.006013203,-0.120490196,0.018886275,0.025500131,0.01151085,-0.000907451,0.016358562,0.08086719,0.120769935,0.341115425,0.038158824,-0.061457647,0.047974771,0.012382745,-0.01825634,0.018623399,0.026779346,0.079170458,0.079915556,0.420095686,0.128202876,-0.025659346,0.048235033,-0.007843137,0.001485752,0.028369281,0.025749935,0.03574549,0.039275686,0.449982484,0.135299346,-0.014548235,0.027917516,-0.01235268,0.024107451,0.047019477,0.009830196,-0.007203268,-0.017900654,0.022651765,0.17045098,0.332382092,-0.006791503,-0.007853072,0.105793072,0.105148235,-0.03100549,0,0.062023529,-0.096116993,0.134717124,0.332932026,-0.016993464,0.005506536,0.128382353,0.08496732,-0.050980392,serbia
0.007254902,0.001029412,0.054207451,0.026257516,0.00421451,0.002058824,0,0,0.000833333,-0.006421569,0.007356732,0.008141046,0.169092157,0.048529804,-0.072750196,0.004958562,0,0,0.000833333,-0.006421569,0.007078954,0.076640654,0.267436601,0.114151895,-0.179083922,0.013831111,0,0,0.000833333,-0.004665621,0.010735294,0.198534248,0.641153856,0.096747451,-0.086617516,0.045593464,0,0,0.000277778,-0.00337098,0.010837124,0.189465621,0.730027582,0.169138039,-0.070916078,0.045499216,0,0,0,-0.003276732,0.009428105,0.061482484,0.158317778,0.129158693,0.24001634,0.023318824,0,0,0,-0.003738039,0.018300654,9.42E-05,-0.092206797,0.127811503,0.329148758,0.065742614,0,0,0,-0.012136732,0.018300654,0,0,0.032814248,0.046000523,0.001029412,0,0,0,-0.018300654,serbia
0.032656732,0.02525098,0.091019216,0.076898039,0.035701176,0.007435163,-0.004115686,-0.003272157,-0.017787451,-0.017909673,0.034703007,0.036765621,0.24929268,0.127708758,-0.05356183,-0.002535686,-0.016575686,-0.027119608,-0.03649281,-0.025373203,0.051512941,0.129823137,0.326437516,0.174680915,-0.168409542,-0.051823399,-0.053527712,-0.036978039,-0.031818431,-0.023438693,0.078447451,0.243019216,0.590868105,0.107105752,-0.046016732,-0.024002092,-0.052363137,-0.046193987,-0.041339608,-0.027962222,0.090928758,0.220779477,0.621938954,0.151355294,-0.023355686,-0.023339739,-0.049562876,-0.049562876,-0.048000131,-0.03097634,0.128397516,0.093435948,0.083221438,0.175840523,0.206248235,0.011301438,-0.011874118,-0.017008627,-0.052357908,-0.062881961,0.139581569,0.078905229,-0.05560549,0.149195425,0.265212288,0.048736601,0,-0.007843137,-0.065649804,-0.098696601,0.128940523,0.078148627,0.039493464,0.030199869,0.04020366,-0.00130719,-0.00130719,-0.014379085,-0.075534248,-0.090942745,serbia
